id,title,budget,revenue,runtime,release_date,vote_average,vote_count,popularity,overview,genres,production_companies,original_language,status
381237,Office Uprising,2500000,165623,88,2018-06-19,5.3,250,2.755,The compound of an arms manufacturer turns into a zombie nightmare when its workers are given the wrong formula.,Comedy|Horror|Action,Mind the GAP Productions|Lydiard Films|Rumble Riot Pictures,en,Released
378107,Another Day of Life,5000000,134801,86,2018-10-26,7.4,111,1.5665,"In 1975, Ryszard Kapuściński, a veteran Polish journalist, embarked on a seemingly suicidal road trip into the heart of the Angola's civil war. There, he witnessed once again the dirty reality of war and discovered a sense of helplessness previously unknown to him. Angola changed him forever: it was a reporter who left Poland, but it was a writer who returned…",Animation|Documentary|History,Kanaki Films|Puppetworks Animation Studio|Animationsfabrik|uMedia|Walking The Dog|Wüste Film|Platige Films,en,Released
431491,Bodied,15000000,113956,120,2018-11-02,7.252,123,1.7357,A progressive graduate student finds success and sparks outrage when his interest in battle rap as a thesis subject becomes a competitive obsession.,Drama|Comedy|Music,YouTube Originals,en,Released
299534,Avengers: Endgame,356000000,2799439100,181,2019-04-24,8.237,26974,14.0697,"After the devastating events of Avengers: Infinity War, the universe is in ruins due to the efforts of the Mad Titan, Thanos. With the help of remaining allies, the Avengers must assemble once more in order to undo Thanos' actions and restore order to the universe once and for all, no matter what consequences may be in store.",Adventure|Science Fiction|Action,Marvel Studios,en,Released
420818,The Lion King,260000000,1662020819,118,2019-07-12,7.102,10571,8.2826,"Simba idolizes his father, King Mufasa, and takes to heart his own royal destiny. But not everyone in the kingdom celebrates the new cub's arrival. Scar, Mufasa's brother—and former heir to the throne—has plans of his own. The battle for Pride Rock is ravaged with betrayal, tragedy and drama, ultimately resulting in Simba's exile. With help from a curious pair of newfound friends, Simba will have to figure out how to grow up and take back what is rightfully his.",Adventure|Drama|Family|Animation,Walt Disney Pictures|Fairview Entertainment,en,Released
330457,Frozen II,150000000,1453683476,103,2019-11-20,7.241,10077,10.2345,"Elsa, Anna, Kristoff and Olaf head far into the forest to learn the truth about an ancient mystery of their kingdom.",Family|Animation|Adventure|Comedy|Fantasy,Walt Disney Animation Studios,en,Released
420817,Aladdin,183000000,1097831681,127,2019-05-22,7.093,10413,8.9856,A kindhearted street urchin named Aladdin embarks on a magical adventure after finding a lamp that releases a wisecracking genie while a power-hungry Grand Vizier vies for the same lamp that has the power to make their deepest wishes come true.,Adventure|Fantasy|Romance|Family,Walt Disney Pictures|Rideback,en,Released
475557,Joker,55000000,1078958629,122,2019-10-01,8.131,27030,12.4181,"During the 1980s, a failed stand-up comedian is driven insane and turns to a life of crime and chaos in Gotham City while becoming an infamous psychopathic crime figure.",Crime|Thriller|Drama,Warner Bros. Pictures|Joint Effort|Village Roadshow Pictures|Bron Studios|DC Films,en,Released
299537,Captain Marvel,152000000,1131416446,124,2019-03-06,6.791,16373,5.2568,"The story follows Carol Danvers as she becomes one of the universe’s most powerful heroes when Earth is caught in the middle of a galactic war between two alien races. Set in the 1990s, Captain Marvel is an all-new adventure from a previously unseen period in the history of the Marvel Cinematic Universe.",Action|Adventure|Science Fiction,Marvel Studios,en,Released
181812,Star Wars: The Rise of Skywalker,489900000,1074144248,142,2019-12-18,6.278,10470,7.3544,"The surviving Resistance faces the First Order once again as the journey of Rey, Finn and Poe Dameron continues. With the power and knowledge of generations behind them, the final battle begins.",Adventure|Action|Science Fiction,Lucasfilm Ltd.|Bad Robot,en,Released
301528,Toy Story 4,175000000,1073841394,100,2019-06-19,7.47,10239,7.3449,"Woody has always been confident about his place in the world and that his priority is taking care of his kid, whether that's Andy or Bonnie. But when Bonnie adds a reluctant new toy called ""Forky"" to her room, a road trip adventure alongside old and new friends will show Woody how big the world can be for a toy.",Family|Comedy|Animation|Adventure,Pixar,en,Released
429617,Spider-Man: Far From Home,160000000,1131927996,129,2019-06-28,7.399,16483,12.9255,"Peter Parker and his friends go on a summer trip to Europe. However, they will hardly be able to rest - Peter will have to agree to help Nick Fury uncover the mystery of creatures that cause natural disasters and destruction throughout the continent.",Action|Adventure|Science Fiction,Marvel Studios|Pascal Pictures|Columbia Pictures,en,Released
384018,Fast & Furious Presents: Hobbs & Shaw,200000000,760098996,137,2019-07-31,6.844,7555,9.0382,"Ever since US Diplomatic Security Service Agent Hobbs and lawless outcast Shaw first faced off, they just have traded smack talk and body blows. But when cyber-genetically enhanced anarchist Brixton's ruthless actions threaten the future of humanity, they join forces to defeat him.",Action|Adventure|Comedy,Chris Morgan Productions|Seven Bucks Productions|Universal Pictures,en,Released
166428,How to Train Your Dragon: The Hidden World,129000000,539987993,104,2019-01-03,7.8,6871,8.8054,"As Hiccup fulfills his dream of creating a peaceful dragon utopia, Toothless’ discovery of an untamed, elusive mate draws the Night Fury away. When danger mounts at home and Hiccup’s reign as village chief is tested, both dragon and rider must make impossible decisions to save their kind.",Animation|Family|Adventure,DreamWorks Animation|Mad Hatter Entertainment,en,Released
420809,Maleficent: Mistress of Evil,185000000,491730089,119,2019-10-16,7.3,6345,5.7601,"Maleficent and her goddaughter Aurora begin to question the complex family ties that bind them as they are pulled in different directions by impending nuptials, unexpected allies, and dark new forces at play.",Family|Fantasy|Adventure,Walt Disney Pictures|Roth Films,en,Released
474350,It Chapter Two,79000000,473123154,169,2019-09-04,6.838,9271,25.8402,"27 years after overcoming the malevolent supernatural entity Pennywise, the former members of the Losers' Club, who have grown up and moved away from Derry, are brought back together by a devastating phone call.",Horror|Thriller,New Line Cinema|Vertigo Entertainment|Double Dream|Rideback,en,Released
512200,Jumanji: The Next Level,125000000,801693929,123,2019-12-04,6.884,9098,10.1078,"As the gang return to Jumanji to rescue one of their own, they discover that nothing is as they expect. The players will have to brave parts unknown and unexplored in order to escape the world’s most dangerous game.",Adventure|Comedy|Fantasy,Columbia Pictures|Seven Bucks Productions|Matt Tolmach Productions|The Detective Agency,en,Released
447404,Pokémon Detective Pikachu,150000000,449762638,105,2019-05-03,6.9,7160,4.1096,"In a world where people collect pocket-size monsters (Pokémon) to do battle, a boy comes across an intelligent monster who seeks to be a detective.",Action|Adventure|Fantasy,Legendary Pictures|The Pokémon Company|TOHO,en,Released
530915,1917,100000000,446064352,119,2019-12-25,7.986,13115,7.4069,"At the height of the First World War, two young British soldiers must cross enemy territory and deliver a message that will stop a deadly attack on hundreds of soldiers.",War|History|Drama|Action,DreamWorks Pictures|Reliance Entertainment|New Republic Pictures|Neal Street Productions|Mogambo Films,en,Released
412117,The Secret Life of Pets 2,80000000,429434163,86,2019-05-24,6.949,3237,8.8439,"Max the terrier must cope with some major life changes when his owner gets married and has a baby. When the family takes a trip to the countryside, nervous Max has numerous run-ins with canine-intolerant cows, hostile foxes and a scary turkey. Luckily for Max, he soon catches a break when he meets Rooster, a gruff farm dog who tries to cure the lovable pooch of his neuroses.",Family|Comedy|Adventure|Animation,Universal Pictures|Illumination,en,Released
466272,Once Upon a Time... in Hollywood,95000000,392105159,162,2019-07-24,7.426,14326,10.4654,"Los Angeles, 1969. TV star Rick Dalton, a struggling actor specializing in westerns, and stuntman Cliff Booth, his best friend, try to survive in a constantly changing movie industry. Dalton is the neighbor of the young and promising actress and model Sharon Tate, who has just married the prestigious Polish director Roman Polanski…",Comedy|Drama|Thriller,Heyday Films|Columbia Pictures|Bona Film Group,en,Released
373571,Godzilla: King of the Monsters,170000000,387300138,132,2019-05-29,6.697,6486,7.4708,"Follows the heroic efforts of the crypto-zoological agency Monarch as its members face off against a battery of god-sized monsters, including the mighty Godzilla, who collides with Mothra, Rodan, and his ultimate nemesis, the three-headed King Ghidorah. When these ancient super-species, thought to be mere myths, rise again, they all vie for supremacy, leaving humanity's very existence hanging in the balance.",Science Fiction|Action,Legendary Pictures|Huahua Media|TOHO,en,Released
287947,Shazam!,80000000,367799011,132,2019-03-29,6.986,9961,5.5965,A boy is given the ability to become an adult superhero in times of need with a single magic word.,Action|Comedy|Fantasy,New Line Cinema|The Safran Company|Seven Bucks Productions|DC Films,en,Released
399579,Alita: Battle Angel,170000000,405000000,122,2019-01-31,7.245,9690,7.2778,"When Alita awakens with no memory of who she is in a future world she does not recognize, she is taken in by Ido, a compassionate doctor who realizes that somewhere in this abandoned cyborg shell is the heart and soul of a young woman with an extraordinary past.",Action|Science Fiction|Adventure,Troublemaker Studios|Lightstorm Entertainment|20th Century Fox|TSG Entertainment,en,Released
329996,Dumbo,170000000,353284621,112,2019-03-27,6.591,4458,5.4546,"A young elephant, whose oversized ears enable him to fly, helps save a struggling circus, but when the circus plans a new venture, Dumbo and his friends discover dark secrets beneath its shiny veneer.",Family|Fantasy|Adventure,Tim Burton Productions|Walt Disney Pictures|Infinite Detective|Secret Machine Entertainment,en,Released
331482,Little Women,40000000,332103783,135,2019-12-25,7.86,6609,6.9099,Four sisters come of age in America in the aftermath of the Civil War.,Drama|Romance|History,Columbia Pictures|Regency Enterprises|Pascal Pictures,en,Released
458156,John Wick: Chapter 3 - Parabellum,55000000,326709727,131,2019-05-15,7.445,11339,8.376,"Super-assassin John Wick returns with a $14 million price tag on his head and an army of bounty-hunting killers on his trail. After killing a member of the shadowy international assassin’s guild, the High Table, John Wick is excommunicado, but the world’s most ruthless hit men and women await his every turn.",Action|Thriller|Crime,Thunder Road|Lionsgate|87Eleven,en,Released
546554,Knives Out,40000000,312897920,131,2019-11-27,7.844,13282,15.9761,"When renowned crime novelist Harlan Thrombey is found dead at his estate just after his 85th birthday, the inquisitive and debonair Detective Benoit Blanc is mysteriously enlisted to investigate. From Harlan's dysfunctional family to his devoted staff, Blanc sifts through a web of red herrings and self-serving lies to uncover the truth behind Harlan's untimely death.",Comedy|Crime|Mystery,Lionsgate|MRC|T-Street,en,Released
290859,Terminator: Dark Fate,185000000,261119292,128,2019-10-23,6.4,5454,6.3395,"Decades after Sarah Connor prevented Judgment Day, a lethal new Terminator is sent to eliminate the future leader of the resistance. In a fight to save mankind, battle-hardened Sarah Connor teams up with an unexpected ally and an enhanced super soldier to stop the deadliest Terminator yet.",Science Fiction|Action|Adventure|Thriller,20th Century Fox|Skydance Media|Paramount Pictures|Tencent Pictures|TSG Entertainment|Lightstorm Entertainment,en,Released
479455,Men in Black: International,110000000,253890701,115,2019-06-12,5.9,5179,3.9047,"The Men in Black have always protected the Earth from the scum of the universe. In this new adventure, they tackle their biggest, most global threat to date: a mole in the Men in Black organization.",Comedy|Science Fiction|Action|Adventure,Amblin Entertainment|Parkes+MacDonald Image Nation|Columbia Pictures|Tencent Pictures,en,Released
450465,Glass,20000000,246999039,129,2019-01-16,6.664,8851,5.2899,"In a series of escalating encounters, former security guard David Dunn uses his supernatural abilities to track Kevin Wendell Crumb, a disturbed man who has twenty-four personalities. Meanwhile, the shadowy presence of Elijah Price emerges as an orchestrator who holds secrets critical to both men.",Thriller|Drama|Science Fiction,Blinding Edge Pictures|Blumhouse Productions|Perfect World Pictures,en,Released
458723,Us,20000000,256067149,116,2019-03-14,6.954,7812,4.2025,"Husband and wife Gabe and Adelaide Wilson take their kids to their beach house expecting to unplug and unwind with friends. But as night descends, their serenity turns to tension and chaos when some shocking visitors arrive uninvited.",Horror|Mystery,Monkeypaw Productions|Universal Pictures|Perfect World Pictures|Blumhouse Productions|QC Entertainment,en,Released
359724,Ford v Ferrari,97600000,225508210,153,2019-11-13,8.008,8616,7.2409,"American car designer Carroll Shelby and the British-born driver Ken Miles work together to battle corporate interference, the laws of physics, and their own personal demons to build a revolutionary race car for Ford Motor Company and take on the dominating race cars of Enzo Ferrari at the 24 Hours of Le Mans in France in 1966.",Drama|Action|History,20th Century Fox|TSG Entertainment|Chernin Entertainment|Turnpike Films,en,Released
320288,Dark Phoenix,200000000,252442974,114,2019-06-05,5.963,6859,4.6599,"The X-Men face their most formidable and powerful foe when one of their own, Jean Grey, starts to spiral out of control. During a rescue mission in outer space, Jean is nearly killed when she's hit by a mysterious cosmic force. Once she returns home, this force not only makes her infinitely more powerful, but far more unstable. The X-Men must now band together to save her soul and battle aliens that want to use Grey's new abilities to rule the galaxy.",Science Fiction|Action|Adventure,Genre Films|Hutch Parker Entertainment|20th Century Fox|TSG Entertainment|Marvel Entertainment,en,Released
481084,The Addams Family,40000000,204394183,87,2019-10-10,6.608,2430,4.5543,"The Addams family's lives begin to unravel when they face-off against a treacherous, greedy crafty reality-TV host while also preparing for their extended family to arrive for a major celebration.",Family|Animation|Comedy|Fantasy,Cinesite Animation|Nitrogen Studios Canada|Bron Studios|Metro-Goldwyn-Mayer|Creative Wealth Media Finance|The Jackal Group,en,Released
280217,The Lego Movie 2: The Second Part,99000000,199603202,107,2019-02-06,6.7,2341,4.0027,"It's been five years since everything was awesome and the citizens are facing a huge new threat: LEGO DUPLO® invaders from outer space, wrecking everything faster than they can rebuild.",Action|Adventure|Animation|Comedy|Family,Vertigo Entertainment|Warner Animation Group|Lord Miller|Rideback|The LEGO Group|Animal Logic,en,Released
535544,Downton Abbey,20000000,194694725,122,2019-09-12,7.1,1217,2.4715,"The beloved Crawleys and their intrepid staff prepare for the most important moment of their lives. A royal visit from the King and Queen of England will unleash scandal, romance and intrigue that will leave the future of Downton hanging in the balance.",Drama|Romance|History,Focus Features|Carnival Films|Perfect World Pictures,en,Released
431580,Abominable,75000000,190304772,97,2019-09-19,7.5,2127,7.0956,"A group of misfits encounter a young Yeti named Everest, and they set off to reunite the magical creature with his family on the mountain of his namesake.",Family|Animation|Adventure|Comedy,DreamWorks Animation|Pearl Studio|Zhong Ming You Ying Film,en,Released
521029,Annabelle Comes Home,27000000,231252591,106,2019-06-26,6.4,3747,6.0563,"Determined to keep Annabelle from wreaking more havoc, demonologists Ed and Lorraine Warren bring the possessed doll to the locked artifacts room in their home, placing her “safely” behind sacred glass and enlisting a priest’s holy blessing. But an unholy night of horror awaits as Annabelle awakens the evil spirits in the room, who all set their sights on a new target—the Warrens' ten-year-old daughter, Judy, and her friends.",Horror,Atomic Monster|The Safran Company|New Line Cinema,en,Released
431693,Spies in Disguise,100000000,171616764,102,2019-12-04,7.569,2900,3.5035,"Super spy Lance Sterling and scientist Walter Beckett are almost exact opposites. Lance is smooth, suave and debonair. Walter is… not. But what Walter lacks in social skills he makes up for in smarts and invention, creating the awesome gadgets Lance uses on his epic missions. But when events take an unexpected turn, Walter and Lance suddenly have to rely on each other in a whole new way.",Animation|Action|Adventure|Comedy|Family,Chernin Entertainment|Blue Sky Studios|20th Century Fox Animation|20th Century Fox,en,Released
504608,Rocketman,40000000,167300000,121,2019-05-17,7.313,4854,2.2455,"The story of Elton John's life, from his years as a prodigy at the Royal Academy of Music through his influential and enduring musical partnership with Bernie Taupin.",Music|Drama,Paramount Pictures|New Republic Pictures|Marv|Rocket Pictures|Lawrence Bender Productions,en,Released
540901,Hustlers,20000000,157563598,110,2019-09-12,6.476,3034,2.9407,A crew of savvy former strip club employees band together to turn the tables on their Wall Street clients.,Drama|Comedy|Crime,Gloria Sanchez Productions|Nuyorican Productions|Annapurna Pictures|STXfilms,en,Released
522681,Escape Room,9000000,155712077,99,2019-01-03,6.543,4908,6.3372,"Six strangers find themselves in circumstances beyond their control, and must use their wits to survive.",Horror|Thriller|Mystery,Columbia Pictures|Original Film,en,Released
515195,Yesterday,26000000,154608856,116,2019-06-26,6.689,4118,3.4791,A struggling musician realizes he's the only person on Earth who can remember The Beatles after waking up in an alternate reality where the group was forgotten.,Comedy|Fantasy|Music|Romance,Working Title Films|Working Title Films,en,Released
453405,Gemini Man,140000000,173469516,117,2019-10-02,6.274,5317,2.9749,"Henry Brogan is an elite 51-year-old assassin who's ready to call it quits after completing his 72nd job. His plans get turned upside down when he becomes the target of a mysterious operative who can seemingly predict his every move. To his horror, Brogan soon learns that the man who's trying to kill him is a younger, faster, cloned version of himself.",Science Fiction|Action|Adventure|Thriller,Skydance Media|Jerry Bruckheimer Films|Fosun Pictures|Paramount Pictures|Alibaba Pictures Group,en,Released
423204,Angel Has Fallen,40000000,146661977,122,2019-08-21,6.6,3741,6.0685,"After a treacherous attack, Secret Service agent Mike Banning is charged with attempting to assassinate President Trumbull. Chased by his own colleagues and the FBI, Banning begins a race against the clock to clear his name.",Action|Thriller,Campbell Grobman Films|Eclectic Pictures|G-BASE|Millennium Media,en,Released
454640,The Angry Birds Movie 2,65000000,137792047,97,2019-08-02,7.054,1821,4.435,"Red, Chuck, Bomb and the rest of their feathered friends are surprised when a green pig suggests that they put aside their differences and unite to fight a common threat. Aggressive birds from an island covered in ice are planning to use an elaborate weapon to destroy the fowl and swine.",Animation|Adventure|Comedy|Family,Rovio Animation|Columbia Pictures|Sony Pictures Animation|Rovio Entertainment,en,Released
419704,Ad Astra,87500000,127461872,123,2019-09-17,6.124,6982,2.1205,"The near future, a time when both hope and hardships drive humanity to look to the stars and beyond. While a mysterious phenomenon menaces to destroy life on planet Earth, astronaut Roy McBride undertakes a mission across the immensity of space and its many perils to uncover the truth about a lost expedition that decades before boldly faced emptiness and silence in search of the unknown.",Science Fiction|Drama,New Regency Productions|MadRiver Pictures|Plan B Entertainment|RT Features|Bona Film Group|TSG Entertainment|Keep Your Head Productions|20th Century Fox|Regency Enterprises,en,Released
549053,Last Christmas,30000000,121600000,102,2019-11-07,7.207,2520,7.8232,"Kate is a young woman who has a habit of making bad decisions, and her last date with disaster occurs after she accepts work as Santa's elf for a department store. However, after she meets Tom there, her life takes a new turn.",Comedy|Romance,Universal Pictures|Feigco Entertainment,en,Released
522162,Midway,100000000,127400000,138,2019-11-06,7.116,2610,4.4964,"The story of the Battle of Midway, and the leaders and soldiers who used their instincts, fortitude and bravery to overcome massive odds.",Action|War|History,AGC Studios|Centropolis Entertainment|Street Entertainment|Entertainment One|Starlight Culture Entertainment Group|Shanghai RuYi Entertainment,en,Released
440472,The Upside,37500000,125000000,126,2019-01-10,7.132,1356,5.0595,"Phillip is a wealthy quadriplegic who needs a caretaker to help him with his day-to-day routine in his New York penthouse. He decides to hire Dell, a struggling parolee who's trying to reconnect with his ex and his young son. Despite coming from two different worlds, an unlikely friendship starts to blossom.",Comedy|Drama,Escape Artists,en,Released
480414,The Curse of La Llorona,9000000,123233739,93,2019-04-17,5.655,2590,4.8751,"In 1970s Los Angeles, the legendary ghost La Llorona is stalking the night -- and the children. Ignoring the eerie warning of a troubled mother, a social worker and her own kids are drawn into a frightening supernatural realm. Their only hope of surviving La Llorona's deadly wrath is a disillusioned priest who practices mysticism to keep evil at bay.",Horror,Atomic Monster|New Line Cinema|Emile Gladstone Productions,en,Released
400157,Wonder Park,100000000,119559110,86,2019-03-13,6.5,729,2.0077,"A young girl named June with a big imagination makes an incredible discovery -- the amusement park of her dreams has come to life. Filled with the world's wildest rides operated by fun-loving animals, the excitement never ends. But when trouble hits, June and her misfit team of furry friends begin an unforgettable journey to save the park.",Comedy|Animation|Adventure|Family|Fantasy,Nickelodeon Movies|Paramount Animation|Ilion Animation Studios|Paramount Pictures,en,Released
157433,Pet Sematary,21000000,113118226,100,2019-04-04,5.7,3334,2.869,"Dr. Louis Creed and his wife, Rachel, move from Boston to Ludlow, in rural Maine, with their two young children. Hidden in the woods near the new family home, Ellie, their eldest daughter, discovers a mysterious cemetery where the pets of community members are buried.",Horror,di Bonaventura Pictures|Paramount Pictures,en,Released
521777,Good Boys,20000000,111037232,90,2019-08-14,6.846,1941,2.6655,A group of young boys on the cusp of becoming teenagers embark on an epic quest to fix their broken drone before their parents get home.,Comedy,Good Universe|Point Grey Pictures,en,Released
338967,Zombieland: Double Tap,42000000,122810399,99,2019-10-09,6.913,6041,5.902,"Columbus, Tallahassee, Wichita, and Little Rock move to the American heartland as they face off against evolved zombies, fellow survivors, and the growing pains of the snarky makeshift family.",Horror|Comedy,Columbia Pictures|2.0 Entertainment|Pariah,en,Released
499701,Dora and the Lost City of Gold,49000000,120600000,102,2019-08-08,6.636,1782,4.2976,"Dora, a girl who has spent most of her life exploring the jungle with her parents, now must navigate her most dangerous adventure yet: high school. Always the explorer, Dora quickly finds herself leading Boots (her best friend, a monkey), Diego, and a rag tag group of teens on an adventure to save her parents and solve the impossible mystery behind a lost Inca civilization.",Family|Comedy|Adventure,Nickelodeon Movies|Paramount Players|Walden Media|Paramount Pictures|MRC,en,Released
417384,Scary Stories to Tell in the Dark,25000000,104545505,108,2019-08-08,6.497,2781,2.7312,"Mill Valley, Pennsylvania, Halloween night, 1968. After playing a joke on a school bully, Stella and her friends decide to sneak into a supposedly haunted house that once belonged to the powerful Bellows family, unleashing dark forces that they will be unable to control.",Horror|Adventure|Mystery,1212 Entertainment|Double Dare You|Entertainment One|CBS Films|Rolling Hills|Hivemind|Starlight Culture Entertainment Group,en,Released
449562,The Hustle,21000000,97400000,94,2019-05-09,6.2,2617,4.6814,"Two female scam artists, one low rent and the other high class, compete to swindle a naïve tech prodigy out of his fortune. A remake of the 1988 comedy ""Dirty Rotten Scoundrels.""",Comedy|Crime,Pin High|Metro-Goldwyn-Mayer|Cave 76 Productions|Camp Sugar|Palma Pictures,en,Released
527641,Five Feet Apart,7000000,92600000,116,2019-03-14,8.226,5819,9.1111,"Seventeen-year-old Stella spends most of her time in the hospital as a cystic fibrosis patient. Her life is full of routines, boundaries and self-control — all of which get put to the test when she meets Will, an impossibly charming teen who has the same illness. There's an instant flirtation, though restrictions dictate that they must maintain a safe distance between them. As their connection intensifies, so does the temptation to throw the rules out the window and embrace that attraction.",Romance|Drama,Wayfarer Entertainment|CBS Films,en,Released
522938,Rambo: Last Blood,50000000,91500000,89,2019-09-18,6.535,4086,6.3255,"After fighting his demons for decades, John Rambo now lives in peace on his family ranch in Arizona, but his rest is interrupted when Gabriela, the granddaughter of his housekeeper María, disappears after crossing the border into Mexico to meet her biological father. Rambo, who has become a true father figure for Gabriela over the years, undertakes a desperate and dangerous journey to find her.",Action|Thriller|Drama,Millennium Media|Templeton Media|Campbell Grobman Films|Dadi Film Group|Balboa Productions,en,Released
511987,Crawl,13500000,91500000,87,2019-07-10,6.32,3272,4.578,"When a huge hurricane hits her hometown in Florida, Haley ignores evacuation orders to look for her father. After finding him badly wounded, both are trapped by the flood. With virtually no time to escape the storm, they discover that rising water levels are the least of their problems.",Horror|Thriller,Raimi Productions|Fire Axe Pictures|Serbia Creates Film|Paramount Pictures,en,Released
515001,Jojo Rabbit,14000000,82468705,108,2019-10-18,7.994,10069,5.4163,"Jojo, a lonely German boy during World War II has his world shaken when he learns that his single mother is hiding a Jewish girl in their home. Influenced by a buffoonish imaginary version of Adolf Hitler, he begins to question his beliefs and confront the conflict between propaganda and his own humanity.",Comedy|War|Drama,Fox Searchlight Pictures|Defender Films|Piki Films,en,Released
522518,A Dog's Journey,16000000,78871079,109,2019-05-03,8.1,1585,4.9355,A dog finds the meaning of his own existence through the lives of the humans he meets.,Family|Adventure|Drama,Amblin Entertainment|Reliance Entertainment|Walden Media|Alibaba Pictures Group|Pariah,en,Released
536869,Cats,95000000,77276321,110,2019-12-19,4.1,1021,4.0864,A tribe of cats called the Jellicles must decide yearly which one will ascend to the Heaviside Layer and come back to a new Jellicle life.,Fantasy|Comedy|Drama,Universal Pictures|Perfect World Pictures|Working Title Films|Amblin Entertainment|Monumental Pictures|The Really Useful Group,en,Released
438650,Cold Pursuit,60000000,76419755,119,2019-02-07,5.863,2718,3.409,"The quiet family life of Nels Coxman, a snowplow driver, is upended after his son's murder. Nels begins a vengeful hunt for Viking, the drug lord he holds responsible for the killing, eliminating Viking's associates one by one. As Nels draws closer to Viking, his actions bring even more unexpected and violent consequences, as he proves that revenge is all in the execution.",Crime|Action,StudioCanal|Paradox Produksjon|MAS Productions|Summit Entertainment,en,Released
464504,A Madea Family Funeral,20000000,74747725,109,2019-03-01,5.9,489,2.7161,"A joyous family reunion becomes a hilarious nightmare as Madea and the crew travel to backwoods Georgia, where they find themselves unexpectedly planning a funeral that might unveil unpleasant family secrets.",Comedy,Tyler Perry Studios,en,Released
458897,Charlie's Angels,48000000,73279888,118,2019-11-14,6.4,3078,3.9132,"Elena Houghlin is a scientist, engineer and inventor of Calisto -- a sustainable energy source that will revolutionize the way people use power. It will be ready as soon as she works out the last issue, if not it could be turned into a dangerous weapon. But when the cutting edge technology is pushed to an investor before she can do that, Elena turns to the Townsend Agency for help. Now, it's up to the Angels -- Jane, Sabina, and the newly recruited Elena -- to retrieve Calisto before it can be transformed into a weapon of mass destruction.",Action|Adventure|Comedy,Columbia Pictures|Brownstone Productions|2.0 Entertainment|The Cantillon Company,en,Released
501170,Doctor Sleep,45000000,72385286,152,2019-10-30,7.145,4700,4.8926,"Still scarred by the trauma he endured as a child at the Overlook Hotel, Dan Torrance faces the ghosts of the past when he meets Abra, a courageous teen who desperately needs his help -- and who possesses a powerful extrasensory ability called the ""shine"".",Horror|Fantasy,Vertigo Entertainment|Intrepid Pictures|Warner Bros. Pictures,en,Released
487297,What Men Want,20000000,69766483,117,2019-02-08,6.214,1553,4.7656,"Magically able to hear what men are thinking, a sports agent uses her newfound ability to turn the tables on her overbearing male colleagues.",Comedy|Romance,BET Films|Paramount Players|Paramount Pictures|Will Packer Productions,en,Released
537915,After,14000000,69497587,106,2019-04-11,7.113,8441,8.5188,"Tessa Young is a dedicated student, dutiful daughter and loyal girlfriend to her high school sweetheart. Entering her first semester of college, Tessa's guarded world opens up when she meets Hardin Scott, a mysterious and brooding rebel who makes her question all she thought she knew about herself -- and what she wants out of life.",Romance|Drama,CalMaple Films|Wattpad|Offspring Entertainment|Diamond Film Productions|Voltage Pictures|Frayed Pages Media,en,Released
554241,Playing with Fire,29900000,69412425,96,2019-11-08,6.606,736,1.8165,A crew of rugged firefighters meet their match when attempting to rescue three rambunctious kids.,Family|Comedy,Broken Road Productions|Nickelodeon Movies|Paramount Players|Walden Media|Paramount Pictures,en,Released
501907,A Beautiful Day in the Neighborhood,25000000,67900000,109,2019-09-07,6.955,1693,2.6873,"An award-winning cynical journalist, Lloyd Vogel, begrudgingly accepts an assignment to write an Esquire profile piece on the beloved television icon Fred Rogers. After his encounter with Rogers, Vogel's perspective on life is transformed.",Drama|History|Family,TriStar Pictures|Tencent Pictures|Big Beach,en,Released
512196,Happy Death Day 2U,9000000,64600152,100,2019-02-13,6.326,3555,2.2481,"Collegian Tree Gelbman wakes up in horror to learn that she's stuck in a parallel universe. Her boyfriend Carter is now with someone else, and her friends and fellow students seem to be completely different versions of themselves. When Tree discovers that Carter's roommate has been altering time, she finds herself once again the target of a masked killer. When the psychopath starts to go after her inner circle, Tree soon realizes that she must die over and over again to save everyone.",Comedy|Horror|Science Fiction,Digital Riot Media|Blumhouse Productions,en,Released
525661,Bombshell,32000000,61404394,109,2019-12-13,6.784,3116,3.4614,Bombshell is a revealing look inside the most powerful and controversial media empire of all time; and the explosive story of the women who brought down the infamous man who created it.,Drama,Lighthouse Management + Media|Denver & Delilah Productions|Bron Studios|Annapurna Pictures|Creative Wealth Media Finance|Lionsgate|Endeavor Content,en,Released
502416,Ma,5000000,61220856,99,2019-05-29,5.8,2365,6.3168,"Sue Ann is a loner who keeps to herself in her quiet Ohio town. One day, she is asked by Maggie, a new teenager in town, to buy some booze for her and her friends, and Sue Ann sees the chance to make some unsuspecting, if younger, friends of her own.",Horror|Thriller,Blumhouse Productions|Wyolah Films,en,Released
567609,Ready or Not,6000000,57615777,95,2019-08-21,7.037,4973,9.8909,A young bride's wedding night turns into her worst nightmare when her ridiculously rich in-laws force her to play a gruesome game of hide-and-seek.,Horror|Comedy,Mythology Entertainment|Vinson Films|Fox Searchlight Pictures|Radio Silence|TSG Entertainment,en,Released
