id,title,budget,revenue,runtime,release_date,vote_average,vote_count,popularity,overview,genres,production_companies,original_language,status
615115,The Secrets We Keep,7200000,615233,97,2020-09-16,6.0,265,2.8799,"In post-World War II America, a woman, rebuilding her life in the suburbs with her husband, kidnaps her neighbor and seeks vengeance for the heinous war crimes she believes he committed against her.",Thriller|History|Drama,AGC Studios|di Bonaventura Pictures|Echo Lake Entertainment|Fibonacci Films|Kirkhaus Films,en,Released
517412,Tesla,5000000,459051,102,2020-08-14,5.806,356,5.767,"The story of the Promethean struggles of Nikola Tesla, as he attempts to transcend entrenched technology—including his own previous work—by pioneering a system of wireless energy that would change the world.",History|Drama,Campbell Grobman Films|Intrinsic Value Films|Jeff Rice Films|Passage Pictures|Millennium Media|Under the Influence Productions,en,Released
688258,Occupation: Rainfall,25000000,343414,128,2020-10-30,6.191,269,8.5226,"Two years into an intergalactic invasion of Earth, survivors in Sydney, Australia, fight back in a desperate ground war. As casualties mount by the day, the resistance and their unexpected allies, uncover a plot that could see the war come to a decisive end. With the Alien invaders hell-bent on making earth their new home, the race is on to save mankind.",Science Fiction|Action,Sparke Films|Saban Films|Film Mode Entertainment|Monster Pictures,en,Released
652004,The Wolf of Snow Hollow,2000000,239828,85,2020-10-23,6.1,476,0.8975,"Terror grips a small mountain town as bodies are discovered after each full moon. Losing sleep, raising a teenage daughter, and caring for his ailing father, officer Marshall struggles to remind himself there's no such thing as werewolves.",Horror|Thriller,Vanishing Angle|New Form Digital,en,Released
399363,Wendy,5000000,235016,111,2020-02-28,5.72,135,3.7833,"A re-imagining of ""Peter Pan"" from the point of view of Wendy Darling, who finds herself lost on a mysterious island where aging and time have come unglued. She must fight to save her family, her freedom and the joyous spirit of youth.",Fantasy|Drama,Searchlight Pictures|Department of Motion Pictures|Court 13 Pictures|Celluloid Dreams|TSG Entertainment,en,Released
560144,Skylines,70000000,170581,113,2020-10-25,5.557,574,4.2465,"When a virus threatens to turn the now earth-dwelling friendly alien hybrids against humans, Captain Rose Corley must lead a team of elite mercenaries on a mission to the alien world in order to save what's left of humanity.",Science Fiction|Action|Thriller,Mirabelle Pictures Productions|Artbox|Fasten Films|Media Finance Capital|M45 Productions|Hydraulx|Gifflar Films Limited|Lipsync Productions|XYZ Films|Vertical|UAB Cobaltas|Cobalt Films,en,Released
614560,Mank,25000000,122252,132,2020-11-13,6.683,1714,2.421,1930s Hollywood is reevaluated through the eyes of scathing social critic and alcoholic screenwriter Herman J. Mankiewicz as he races to finish the screenplay of Citizen Kane.,Drama|History,Netflix International Pictures,en,Released
556984,The Trial of the Chicago 7,35000000,107423,130,2020-09-25,7.67,3226,1.7016,What was supposed to be a peaceful protest turned into a violent clash with the police. What followed was one of the most notorious trials in history.,Drama|History,DreamWorks Pictures|Marc Platt Productions,en,Released
558582,First Cow,2000000,101068,122,2020-03-06,7.1,506,4.1907,"In the 1820s, a taciturn loner and skilled cook travels west to Oregon Territory, where he meets a Chinese immigrant also seeking his fortune. Soon the two team up on a dangerous scheme to steal milk from the wealthy landowner’s prized Jersey cow – the first, and only, in the territory.",Drama|Western,filmscience,en,Released
590706,Jiu Jitsu,23000000,99924,102,2020-11-20,4.807,645,6.2449,"Every six years, an ancient order of jiu-jitsu fighters joins forces to battle a vicious race of alien invaders. But when a celebrated war hero goes down in defeat, the fate of the planet and mankind hangs in the balance.",Action|Science Fiction|Fantasy,Acme Rocket Fuel|Green Olive Films|Double Tree Entertainment,en,Released
670428,PG: Psycho Goreman,1700000,95384,95,2020-10-29,6.006,405,2.8499,"Siblings Mimi and Luke unwittingly resurrect an ancient alien overlord. Using a magical amulet, they force the monster to obey their childish whims, and accidentally attract a rogues’ gallery of intergalactic assassins to small-town suburbia.",Science Fiction|Comedy|Horror,Dystopia Films|Raven Banner Entertainment|PurpleDOG,en,Released
601165,Legacy of Lies,4500000,94583,101,2020-07-28,5.496,247,4.1202,An ex-MI6 agent is thrown back into the world of espionage and high stakes to uncover the shocking truth about operations conducted by unknown secret services.,Thriller|Action,Film Polska Production|Sarke Studio|Legacy Films|Eager Films B.V.|13 Films|Ukrainian State Film Agency|Toy Cinema,en,Released
579400,Stardust,5500000,62251,109,2020-11-25,3.8,39,3.0783,"In 1971, rock star David Bowie travels to America for the first time to promote his third album, The Man Who Sold the World. There, he embarks on a coast-to-coast publicity tour. During this tour, Bowie creates his iconic Ziggy Stardust persona, inspired by artists like Iggy Pop and Lou Reed.",Music|Drama,Salon Pictures|Wildling Pictures|Film Constellation|Vertigo Films,en,Released
760620,All,1200000,60500,123,2020-11-04,6.8,5,0.0311,Everybody's gotta have it all!,,,en,Released
612571,Every Time I Die,1000000,27913,98,2020-10-21,5.192,26,3.6962,"When Sam is murdered in a remote lake, his consciousness begins to travel through the bodies of his friends in an effort to protect them from his killer. This dark passage leads him on a greater journey - discovering his own true identity.",Thriller,MiLa Media|Invisible Films|Latent Images|Giant Hunter Media|Ars Veritas,en,Released
634649,Spider-Man: No Way Home,200000000,1921847111,148,2021-12-15,7.937,21315,18.0463,"Peter Parker is unmasked and no longer able to separate his normal life from the high-stakes of being a super-hero. When he asks for help from Doctor Strange the stakes become even more dangerous, forcing him to discover what it truly means to be Spider-Man.",Action|Adventure|Science Fiction,Marvel Studios|Pascal Pictures|Columbia Pictures,en,Released
370172,No Time to Die,250000000,774153024,163,2021-09-29,7.4,6777,8.4019,"Bond has left active service and is enjoying a tranquil life in Jamaica. His peace is short-lived when his old friend Felix Leiter from the CIA turns up asking for help. The mission to rescue a kidnapped scientist turns out to be far more treacherous than expected, leading Bond onto the trail of a mysterious villain armed with dangerous new technology.",Action|Thriller|Adventure,EON Productions|Metro-Goldwyn-Mayer,en,Released
385128,F9,200000000,726229501,143,2021-05-19,7.0,7520,4.6611,Dominic Toretto and his crew battle the most skilled assassin and high-performance driver they've ever encountered: his forsaken brother.,Action|Adventure|Crime,Original Film|One Race|Perfect Storm Entertainment|Universal Pictures|Roth-Kirschenbaum Films,en,Released
580489,Venom: Let There Be Carnage,110000000,506863592,97,2021-09-30,6.759,10881,8.4099,"After finding a host body in investigative reporter Eddie Brock, the alien symbiote must face a new enemy, Carnage, the alter ego of serial killer Cletus Kasady.",Science Fiction|Action|Adventure,Columbia Pictures|Pascal Pictures|Matt Tolmach Productions|Arad Productions,en,Released
399566,Godzilla vs. Kong,200000000,470116094,114,2021-03-24,7.6,10389,7.251,"In a time when monsters walk the Earth, humanity’s fight for its future sets Godzilla and Kong on a collision course that will see the two most powerful forces of nature on the planet collide in a spectacular battle for the ages.",Action|Science Fiction|Adventure,Legendary Pictures,en,Released
566525,Shang-Chi and the Legend of the Ten Rings,150000000,432243292,132,2021-09-01,7.504,10049,9.2968,Shang-Chi must confront the past he thought he left behind when he is drawn into the web of the mysterious Ten Rings organization.,Action|Adventure|Fantasy,Marvel Studios,en,Released
438695,Sing 2,85000000,408402685,110,2021-12-01,7.8,4659,11.2274,"Buster and his new cast now have their sights set on debuting a new show at the Crystal Tower Theater in glamorous Redshore City. But with no connections, he and his singers must sneak into the Crystal Entertainment offices, run by the ruthless wolf mogul Jimmy Crystal, where the gang pitches the ridiculous idea of casting the lion rock legend Clay Calloway in their show. Buster must embark on a quest to find the now-isolated Clay and persuade him to return to the stage.",Family|Comedy|Music|Animation,Illumination,en,Released
438631,Dune,165000000,407573628,155,2021-09-15,7.777,14161,20.4328,"Paul Atreides, a brilliant and gifted young man born into a great destiny beyond his understanding, must travel to the most dangerous planet in the universe to ensure the future of his family and his people. As malevolent forces explode into conflict over the planet's exclusive supply of the most precious resource in existence-a commodity capable of unlocking humanity's greatest potential-only those who can conquer their fear will survive.",Science Fiction|Adventure,Legendary Pictures,en,Released
524434,Eternals,200000000,402064899,156,2021-11-03,6.8,8843,6.5279,"The Eternals are a team of ancient aliens who have been living on Earth in secret for thousands of years. When an unexpected tragedy forces them out of the shadows, they are forced to reunite against mankind’s most ancient enemy, the Deviants.",Science Fiction|Action|Adventure,Marvel Studios,en,Released
497698,Black Widow,200000000,379751131,134,2021-07-07,7.187,10870,8.6261,"Natasha Romanoff, also known as Black Widow, confronts the darker parts of her ledger when a dangerous conspiracy with ties to her past arises. Pursued by a force that will stop at nothing to bring her down, Natasha must deal with her history as a spy and the broken relationships left in her wake long before she became an Avenger.",Action|Adventure|Science Fiction,Marvel Studios,en,Released
550988,Free Guy,110000000,331526598,115,2021-08-11,7.463,9411,16.2219,"A bank teller discovers he is actually a background player in an open-world video game, and decides to become the hero of his own story. Now, in a world where there are no limits, he is determined to be the guy who saves his world his way before it's too late.",Comedy|Adventure|Science Fiction,Berlanti Productions|21 Laps Entertainment|Maximum Effort|Lit Entertainment Group|20th Century Studios,en,Released
520763,A Quiet Place Part II,55000000,297372261,96,2021-05-21,7.4,7090,5.7313,"Following the events at home, the Abbott family now face the terrors of the outside world. Forced to venture into the unknown, they realize that the creatures that hunt by sound are not the only threats that lurk beyond the sand path.",Science Fiction|Thriller|Horror,Paramount Pictures|Platinum Dunes|Sunday Night Productions,en,Released
